PassengerID,age,Gender,passenger_class,passenger_type,type_of_travel,FlightID,FoodID,SatisfactionID
13046,26,Male,Business,disloyal Customer,Business travel,380,21,5
13047,38,Female,Business,Loyal Customer,Business travel,380,21,5
13048,11,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13049,52,Male,Eco Plus,Loyal Customer,Personal Travel,380,21,5
13050,56,Female,Business,Loyal Customer,Business travel,380,21,5
13051,21,Male,Business,Loyal Customer,Business travel,380,21,5
13052,14,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13053,70,Female,Eco Plus,Loyal Customer,Personal Travel,380,21,5
13054,53,Male,Business,Loyal Customer,Business travel,380,21,5
13055,22,Female,Eco,disloyal Customer,Business travel,380,21,5
13056,27,Male,Business,Loyal Customer,Personal Travel,380,21,5
13057,12,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13058,7,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13059,24,Female,Eco,disloyal Customer,Business travel,380,21,5
13060,44,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13061,44,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13062,28,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13063,21,Male,Business,Loyal Customer,Business travel,380,21,5
13064,7,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13065,39,Male,Business,disloyal Customer,Business travel,380,21,5
13066,39,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13067,46,Male,Business,Loyal Customer,Personal Travel,380,21,5
13068,27,Female,Business,Loyal Customer,Business travel,380,21,5
13069,46,Female,Eco,disloyal Customer,Business travel,380,21,5
13070,25,Male,Business,Loyal Customer,Business travel,380,21,5
13071,51,Female,Business,Loyal Customer,Business travel,380,21,5
13072,59,Male,Business,Loyal Customer,Business travel,380,21,5
13073,41,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13074,49,Male,Business,disloyal Customer,Business travel,380,21,5
13075,18,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13076,24,Female,Eco,disloyal Customer,Business travel,380,21,5
13077,34,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13078,24,Male,Eco Plus,Loyal Customer,Personal Travel,380,21,5
13079,69,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13080,53,Male,Business,Loyal Customer,Business travel,380,21,5
13081,60,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13082,19,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13083,39,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13084,27,Female,Business,disloyal Customer,Business travel,380,21,5
13085,38,Male,Business,Loyal Customer,Business travel,380,21,5
13086,21,Male,Eco Plus,Loyal Customer,Personal Travel,380,21,5
13087,45,Male,Business,Loyal Customer,Business travel,380,21,5
13088,23,Male,Eco,disloyal Customer,Business travel,380,21,5
13089,25,Male,Eco,disloyal Customer,Business travel,380,21,5
13090,38,Female,Business,Loyal Customer,Business travel,380,21,5
13091,40,Female,Business,Loyal Customer,Business travel,380,21,5
13092,55,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13093,23,Female,Eco,disloyal Customer,Business travel,380,21,5
13094,64,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13095,25,Female,Business,Loyal Customer,Business travel,380,21,5
13096,52,Male,Eco,Loyal Customer,Business travel,380,21,5
13097,23,Female,Eco,disloyal Customer,Business travel,380,21,5
13098,44,Male,Business,Loyal Customer,Business travel,380,21,5
13099,54,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13100,29,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13101,66,Male,Business,disloyal Customer,Business travel,380,21,5
13102,29,Male,Business,Loyal Customer,Business travel,380,21,5
13103,40,Male,Eco,Loyal Customer,Business travel,380,21,5
13104,46,Female,Business,Loyal Customer,Business travel,380,21,5
13105,11,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13106,23,Male,Business,Loyal Customer,Business travel,380,21,5
13107,35,Male,Business,disloyal Customer,Business travel,380,21,5
13108,53,Male,Business,Loyal Customer,Business travel,380,21,5
13109,42,Female,Business,Loyal Customer,Business travel,380,21,5
13110,15,Male,Eco,disloyal Customer,Business travel,380,21,5
13111,54,Male,Eco Plus,Loyal Customer,Personal Travel,380,21,5
13112,39,Female,Business,Loyal Customer,Business travel,380,21,5
13113,48,Female,Business,Loyal Customer,Business travel,380,21,5
13114,39,Female,Business,Loyal Customer,Business travel,380,21,5
13115,22,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13116,56,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13117,59,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13118,70,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13119,37,Female,Eco,Loyal Customer,Business travel,380,21,5
13120,35,Male,Eco,Loyal Customer,Business travel,380,21,5
13121,48,Male,Business,Loyal Customer,Business travel,380,21,5
13122,53,Female,Business,Loyal Customer,Business travel,380,21,5
13123,38,Female,Eco,Loyal Customer,Business travel,380,21,5
13124,38,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13125,55,Female,Business,Loyal Customer,Business travel,380,21,5
13126,42,Female,Business,Loyal Customer,Business travel,380,21,5
13127,25,Male,Eco,disloyal Customer,Business travel,380,21,5
13128,31,Female,Business,Loyal Customer,Business travel,380,21,5
13129,49,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13130,60,Male,Business,Loyal Customer,Business travel,380,21,5
13131,29,Male,Business,disloyal Customer,Business travel,380,21,5
13132,21,Female,Eco,disloyal Customer,Business travel,380,21,5
13133,62,Female,Business,Loyal Customer,Business travel,380,21,5
13134,57,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13135,42,Male,Business,Loyal Customer,Business travel,380,21,5
13136,36,Male,Eco,disloyal Customer,Business travel,380,21,5
13137,16,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13138,53,Male,Eco,Loyal Customer,Business travel,380,21,5
13139,52,Female,Eco,Loyal Customer,Business travel,380,21,5
13140,58,Female,Business,Loyal Customer,Business travel,380,21,5
13141,37,Female,Eco,Loyal Customer,Business travel,380,21,5
13142,19,Male,Eco Plus,Loyal Customer,Business travel,380,21,5
13143,60,Male,Business,Loyal Customer,Business travel,380,21,5
13144,53,Male,Business,Loyal Customer,Business travel,380,21,5
13145,58,Female,Business,Loyal Customer,Business travel,380,21,5
13146,18,Male,Eco,disloyal Customer,Business travel,380,21,5
13147,26,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13148,43,Female,Business,Loyal Customer,Business travel,380,21,5
13149,23,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13150,30,Female,Eco,disloyal Customer,Business travel,380,21,5
13151,16,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13152,48,Female,Eco Plus,Loyal Customer,Personal Travel,380,21,5
13153,30,Male,Eco Plus,Loyal Customer,Business travel,380,21,5
13154,45,Female,Eco,disloyal Customer,Business travel,380,21,5
13155,41,Female,Business,Loyal Customer,Business travel,380,21,5
13156,37,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13157,49,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13158,50,Male,Eco,Loyal Customer,Business travel,380,21,5
13159,29,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13160,52,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13161,69,Male,Business,Loyal Customer,Business travel,380,21,5
13162,38,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13163,23,Male,Eco,disloyal Customer,Business travel,380,21,5
13164,52,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13165,53,Male,Eco,Loyal Customer,Business travel,380,21,5
13166,35,Female,Business,Loyal Customer,Business travel,380,21,5
13167,52,Male,Business,Loyal Customer,Business travel,380,21,5
13168,50,Male,Business,Loyal Customer,Business travel,380,21,5
13169,48,Male,Business,Loyal Customer,Business travel,380,21,5
13170,42,Male,Business,Loyal Customer,Business travel,380,21,5
13171,69,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13172,22,Male,Business,Loyal Customer,Business travel,380,21,5
13173,80,Male,Eco,Loyal Customer,Business travel,380,21,5
13174,53,Male,Business,Loyal Customer,Business travel,380,21,5
13175,22,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13176,45,Male,Business,Loyal Customer,Business travel,380,21,5
13177,43,Female,Business,Loyal Customer,Personal Travel,380,21,5
13178,44,Male,Business,Loyal Customer,Business travel,380,21,5
13179,25,Female,Business,Loyal Customer,Business travel,380,21,5
13180,37,Male,Business,Loyal Customer,Business travel,380,21,5
13181,22,Female,Business,Loyal Customer,Business travel,380,21,5
13182,56,Female,Eco,Loyal Customer,Business travel,380,21,5
13183,41,Female,Business,Loyal Customer,Business travel,380,21,5
13184,50,Female,Eco Plus,Loyal Customer,Business travel,380,21,5
13185,44,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13186,53,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13187,51,Male,Eco Plus,Loyal Customer,Business travel,380,21,5
13188,44,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13189,56,Male,Business,Loyal Customer,Business travel,380,21,5
13190,20,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13191,16,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13192,47,Female,Eco,disloyal Customer,Business travel,380,21,5
13193,47,Male,Business,Loyal Customer,Business travel,380,21,5
13194,40,Female,Business,Loyal Customer,Business travel,380,21,5
13195,27,Female,Eco Plus,Loyal Customer,Personal Travel,380,21,5
13196,47,Female,Business,Loyal Customer,Business travel,380,21,5
13197,38,Female,Eco,Loyal Customer,Business travel,380,21,5
13198,26,Female,Business,disloyal Customer,Business travel,380,21,5
13199,31,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13200,25,Female,Business,Loyal Customer,Business travel,380,21,5
13201,13,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13202,31,Female,Business,Loyal Customer,Business travel,380,21,5
13203,45,Male,Business,Loyal Customer,Business travel,380,21,5
13204,37,Female,Eco,Loyal Customer,Business travel,380,21,5
13205,35,Male,Eco,Loyal Customer,Business travel,380,21,5
13206,7,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13207,52,Female,Business,Loyal Customer,Business travel,380,21,5
13208,37,Male,Eco Plus,Loyal Customer,Business travel,380,21,5
13209,13,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13210,40,Female,Business,disloyal Customer,Business travel,380,21,5
13211,31,Male,Business,Loyal Customer,Personal Travel,380,21,5
13212,36,Female,Business,Loyal Customer,Business travel,380,21,5
13213,56,Male,Eco,Loyal Customer,Business travel,380,21,5
13214,56,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13215,38,Female,Business,Loyal Customer,Business travel,380,21,5
13216,19,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13217,64,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13218,69,Female,Business,Loyal Customer,Business travel,380,21,5
13219,62,Female,Eco,Loyal Customer,Business travel,380,21,5
13220,50,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13221,26,Female,Eco Plus,Loyal Customer,Business travel,380,21,5
13222,12,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13223,55,Female,Eco Plus,Loyal Customer,Business travel,380,21,5
13224,37,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13225,31,Male,Business,Loyal Customer,Business travel,380,21,5
13226,46,Female,Business,Loyal Customer,Business travel,380,21,5
13227,50,Female,Eco,Loyal Customer,Business travel,380,21,5
13228,33,Female,Business,Loyal Customer,Business travel,380,21,5
13229,38,Male,Business,Loyal Customer,Business travel,380,21,5
13230,44,Male,Business,Loyal Customer,Business travel,380,21,5
13231,54,Male,Eco Plus,Loyal Customer,Personal Travel,380,21,5
13232,11,Female,Eco,disloyal Customer,Business travel,380,21,5
13233,25,Male,Business,Loyal Customer,Business travel,380,21,5
13234,24,Female,Eco,disloyal Customer,Business travel,380,21,5
13235,30,Male,Eco Plus,disloyal Customer,Business travel,380,21,5
13236,57,Female,Business,Loyal Customer,Business travel,380,21,5
13237,43,Male,Business,Loyal Customer,Business travel,380,21,5
13238,8,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13239,25,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13240,63,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13241,34,Female,Business,Loyal Customer,Business travel,380,21,5
13242,63,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13243,59,Female,Eco,Loyal Customer,Business travel,380,21,5
13244,10,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13245,40,Male,Business,Loyal Customer,Business travel,380,21,5
13246,32,Male,Business,Loyal Customer,Business travel,380,21,5
13247,59,Female,Business,Loyal Customer,Business travel,380,21,5
13248,25,Male,Business,disloyal Customer,Business travel,380,21,5
13249,33,Male,Business,Loyal Customer,Business travel,380,21,5
13250,56,Female,Business,Loyal Customer,Business travel,380,21,5
13251,45,Male,Eco,Loyal Customer,Business travel,380,21,5
13252,48,Male,Eco,disloyal Customer,Business travel,380,21,5
13253,27,Female,Business,disloyal Customer,Business travel,380,21,5
13254,66,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13255,46,Male,Eco,Loyal Customer,Business travel,380,21,5
13256,56,Female,Business,Loyal Customer,Business travel,380,21,5
13257,38,Female,Business,disloyal Customer,Business travel,380,21,5
13258,52,Female,Business,Loyal Customer,Business travel,380,21,5
13259,45,Female,Business,Loyal Customer,Business travel,380,21,5
13260,34,Female,Business,Loyal Customer,Business travel,380,21,5
13261,23,Female,Business,disloyal Customer,Business travel,380,21,5
13262,19,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13263,38,Male,Eco,disloyal Customer,Business travel,380,21,5
13264,12,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13265,35,Male,Eco,disloyal Customer,Business travel,380,21,5
13266,15,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13267,16,Female,Eco Plus,Loyal Customer,Business travel,380,21,5
13268,29,Female,Business,Loyal Customer,Business travel,380,21,5
13269,50,Female,Business,Loyal Customer,Business travel,380,21,5
13270,48,Male,Business,Loyal Customer,Business travel,380,21,5
13271,55,Male,Business,Loyal Customer,Business travel,380,21,5
13272,17,Female,Eco,Loyal Customer,Business travel,380,21,5
13273,49,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13274,17,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13275,51,Female,Business,Loyal Customer,Business travel,380,21,5
13276,43,Male,Business,Loyal Customer,Business travel,380,21,5
13277,38,Female,Business,disloyal Customer,Business travel,380,21,5
13278,36,Female,Eco,disloyal Customer,Business travel,380,21,5
13279,51,Female,Business,Loyal Customer,Business travel,380,21,5
13280,61,Female,Business,Loyal Customer,Business travel,380,21,5
13281,45,Female,Business,Loyal Customer,Business travel,380,21,5
13282,58,Male,Business,Loyal Customer,Business travel,380,21,5
13283,52,Female,Eco,Loyal Customer,Business travel,380,21,5
13284,69,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13285,66,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13286,52,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13287,42,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13288,53,Female,Eco,Loyal Customer,Business travel,380,21,5
13289,36,Female,Business,Loyal Customer,Business travel,380,21,5
13290,48,Male,Business,disloyal Customer,Business travel,380,21,5
13291,39,Male,Business,disloyal Customer,Business travel,380,21,5
13292,55,Male,Business,Loyal Customer,Business travel,380,21,5
13293,46,Male,Eco,Loyal Customer,Business travel,380,21,5
13294,56,Male,Eco,Loyal Customer,Business travel,380,21,5
13295,70,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13296,49,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13297,33,Male,Business,Loyal Customer,Business travel,380,21,5
13298,60,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13299,66,Male,Eco Plus,Loyal Customer,Business travel,380,21,5
13300,41,Female,Business,Loyal Customer,Business travel,380,21,5
13301,22,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13302,45,Male,Business,disloyal Customer,Business travel,380,21,5
13303,10,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13304,57,Female,Eco,Loyal Customer,Business travel,380,21,5
13305,52,Female,Eco,Loyal Customer,Business travel,380,21,5
13306,36,Male,Business,Loyal Customer,Business travel,380,21,5
13307,57,Male,Business,Loyal Customer,Business travel,380,21,5
13308,61,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13309,25,Female,Eco Plus,disloyal Customer,Business travel,380,21,5
13310,42,Female,Eco,Loyal Customer,Business travel,380,21,5
13311,9,Female,Eco,Loyal Customer,Personal Travel,380,21,5
13312,51,Male,Eco,Loyal Customer,Personal Travel,380,21,5
13313,34,Female,Business,Loyal Customer,Business travel,380,21,5
13314,49,Male,Business,Loyal Customer,Business travel,380,21,5
13315,26,Male,Business,disloyal Customer,Business travel,380,21,5
